"repo","date","agent","model","run","format","quiet","substantive","in_window","signal_cats","topic","blocker","fix","source"
"wanderwell","2026-05-05","Claude","Sonnet-Run18","18","WW","true","false","false","","Run 2026-05-05 · Claude · Sonnet · Run 18","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run18.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run19","19","WW","true","false","false","","Run 2026-05-05 · Claude · Sonnet · Run 19","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run19.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run20","20","WW","true","false","false","","Run 2026-05-05 · Claude · Sonnet · Run 20","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run20.md"
"wanderwell","2026-05-05","Claude","Sonnet-Run21","21","WW","true","false","false","","Run-Log — 2026-05-05 | Claude Sonnet 4.6 | Run 21","","","wanderwell/memory/runs/2026-05-05_Claude_Sonnet-Run21.md"
"wanderwell","2026-05-06","Claude","Opus-Run50","50","WW","true","false","false","","Run 2026-05-06 · Claude · Opus · Run 50 (closing — harness build)","","","wanderwell/memory/runs/2026-05-06_Claude_Opus-Run50_closing.md"
"wanderwell","2026-05-06","Claude","Opus-Run51","51","WW","true","false","false","","Run 2026-05-06 · Claude · Opus · Run 51","","","wanderwell/memory/runs/2026-05-06_Claude_Opus-Run51.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run22","22","WW","true","false","false","","Run-Log: Claude Sonnet 4.6 — Run 22","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run22.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run23","23","WW","true","false","false","","Run 23 — Claude Sonnet | 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run23.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run24","24","WW","true","false","false","","Run 24 — Claude Sonnet | 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run24.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run25","25","WW","true","false","false","","Run 25 — Claude Sonnet — 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run25.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run26","26","WW","true","false","false","","Run 26 — Claude Sonnet — 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run26.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run27","27","WW","true","false","false","","Run 27 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run27.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run28","28","WW","true","false","false","","Run 28 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run28.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run29","29","WW","true","false","false","","Run 29 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run29.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run30","30","WW","true","false","false","","Run 30 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run30.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run31","31","WW","true","false","false","","Run 31 — 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run31.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run32","32","WW","true","false","false","","Run 32 — 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run32.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run33","33","WW","true","false","false","","Run 33 — 2026-05-06 (Claude Sonnet)","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run33.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run34","34","WW","true","false","false","","Run 34 — 2026-05-06 (Claude Sonnet)","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run34.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run35","35","WW","true","false","false","","Run 35 — 2026-05-06 | Claude Sonnet 4.5","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run35.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run36","36","WW","true","false","false","","Run 36 — 2026-05-06 | Claude Sonnet 4.5","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run36.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run37","37","WW","true","false","false","","Run 37 — 2026-05-06 | Claude Sonnet 4.5","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run37.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run38","38","WW","true","false","false","","Run 38 — 2026-05-06 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run38.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run39","39","WW","true","false","false","","Run 39 — 2026-05-06 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run39.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run40","40","WW","true","false","false","","Run 40 — 2026-05-06 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run40.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run41","41","WW","true","false","false","","Run 41 — 2026-05-06 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run41.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run42","42","WW","true","false","false","","Run 42 — 2026-05-06 | Claude Sonnet","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run42.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run43","43","WW","true","false","false","","Run 43 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run43.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run44","44","WW","true","false","false","","Run 44 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run44.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run45","45","WW","true","false","false","","Run 45 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run45.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run46","46","WW","true","false","false","","Run 46 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run46.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run47","47","WW","true","false","false","","Run 47 — 2026-05-06 | Claude Sonnet 4.6","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run47.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run48","48","WW","false","true","false","METHOD","Run 48 — 2026-05-06 | Claude Sonnet","- None new — existing human-gated blockers unchanged ---","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run48.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run49","49","WW","false","true","false","WORKED","Run 49 — 2026-05-06 | Claude Sonnet","- None new — human-gated blockers unchanged","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run49.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run50","50","WW","false","true","false","GOTCHA|FAILED|WORKED|METHOD","Run 50 — 2026-05-06 | Claude Sonnet","- None new — human-gated blockers unchanged","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run50.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run51","51","WW","true","false","false","","Run 51 — Claude (Sonnet) — 2026-05-06","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run51.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run53","53","WW","true","false","false","","Run 53 — 2026-05-06 — Claude Sonnet (Cowork)","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run53.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run54","54","WW","true","false","false","","Run 54 — 2026-05-06 — Claude Sonnet (Cowork)","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run54.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run55","55","WW","true","false","false","","Run 55 — 2026-05-06 — Claude Sonnet (Cowork)","","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run55.md"
"wanderwell","2026-05-06","Claude","Sonnet-Run62","62","WW","false","true","false","FAILED","Run 62 — 2026-05-06","- 🟡 `wanderwell-evening-runlog` + `wanderwell-knowledge-harvest` haben noch kein `lastRunAt` — User muss in Cowork-Sidebar ⏰ Scheduled die beiden öffnen + Run-now klicken + Permissions approven, son…","","wanderwell/memory/runs/2026-05-06_Claude_Sonnet-Run62.md"
"wanderwell","2026-05-06","Codex","GPT-5-Run58","58","WW","true","false","false","","Run 2026-05-06 · Codex · GPT-5 · Run 58","","","wanderwell/memory/runs/2026-05-06_Codex_GPT-5-Run58.md"
"wanderwell","2026-05-06","Codex","GPT-5-Run59","59","WW","true","false","false","","Run 2026-05-06 · Codex · GPT-5 · Run 59","","","wanderwell/memory/runs/2026-05-06_Codex_GPT-5-Run59.md"
"wanderwell","2026-05-06","Codex","GPT-5-Run60","60","WW","true","false","false","","Run 2026-05-06 - Codex - GPT-5 - Run 60","","","wanderwell/memory/runs/2026-05-06_Codex_GPT-5-Run60.md"
"wanderwell","2026-05-06","Codex","GPT-5-Run61","61","WW","true","false","false","","Run 2026-05-06 - Codex - GPT-5 - Run 61","","","wanderwell/memory/runs/2026-05-06_Codex_GPT-5-Run61.md"
"wanderwell","2026-05-06","Escalation","Opus","005","UNKNOWN","true","false","false","","# Eskalation Kimi → Opus: T-P3-DHA-005 + Strategische P3-Blockaden","","","wanderwell/memory/runs/2026-05-06_Escalation_Opus_T-P3-DHA-005.md"
"wanderwell","2026-05-06","Kimi","K2.6-HANDOFF","","UNKNOWN","true","false","false","","# Handoff: Kimi K2.6 → Opus 4.7","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-HANDOFF_TO_OPUS.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run1","1","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 1","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run1.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run1","1","UNKNOWN","true","false","false","","# Kimi to Opus Handoff: Wanderwell Harness Bootstrap (Blocked)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run1_handoff.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run51","51","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 51","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run51.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run51b","51","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 51b","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run51b.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run51c","51","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 51c","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run51c.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run51d","51","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 51d","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run51d.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run51e","51","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 51e","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run51e.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run53","53","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 53","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run53.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run54","54","WW","true","false","false","","Run 2026-05-06 · Kimi · K2.6 · Run 54","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run54.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run55","55","WW","true","false","false","","Run-Log: 2026-05-06 — Kimi K2.6 Run 55","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run55.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run58","58","WW","true","false","false","","Run-Log: 2026-05-06 — Kimi K2.6 Run 58","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run58.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run58","58","UNKNOWN","true","false","false","","# Handoff: Kimi K2.6 Run 58 → Opus 4.7","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run58_HANDOFF_TO_OPUS.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run59","59","WW","true","false","false","","Run 59 — Kimi K2.6 (Jasmin24, Windows 11)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run59.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run60","60","WW","true","false","false","","Run 60 — Kimi K2.6 (Jasmin24, Windows 11)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run60.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run61","61","WW","true","false","false","","Run 61 — Kimi K2.6 (Jasmin24, Windows 11)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run61.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run62","62","UNKNOWN","true","false","false","","# Handoff: Kimi K2.6 Run 62 → Opus 4.7","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run62_HANDOFF_TO_OPUS.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run63","63","WW","true","false","false","","Run 63 — Kimi K2.6 (Infra Hardening: Scripts, K8s, Grafana, Makefile)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run63.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run64","64","WW","true","false","false","","Run 64 — Kimi K2.6 (K8s Ingress: EU Creation + UAE Bugfix)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run64.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run65","65","WW","true","false","false","","Run 65 — Kimi K2.6 (Prometheus Parity + Nginx Hardening)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run65.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run66","66","WW","true","false","false","","Run 66 — Kimi K2.6 (EU Nginx + EU HPA + ChromaDB Backup v1.2.0)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run66.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run67","67","WW","true","false","false","","Run 67 — Kimi K2.6 (UAE HPA + EU Certbot + EU Nginx Compose)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run67.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run68","68","WW","true","false","false","","Run 68 — Kimi K2.6 (EU Backup Scripts + UAE Quota Parity + Web Scrape Docs)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run68.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run69","69","WW","true","false","false","","Run 69 — Kimi K2.6 (Backup README + Nginx Restart Fix)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run69.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run70","70","WW","true","false","false","","Run 70 — Kimi K2.6 (CI EU Validation + Backup Alerts + Systemd Templates)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run70.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run71","71","WW","true","false","false","","Run 71 — Kimi K2.6 (EU ChromaDB Systemd + Prometheus Web Placeholder)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run71.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run72","72","WW","true","false","false","","Run 72 — Kimi K2.6 (Alertmanager Config + UAE Monitoring Network Policy)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run72.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run77","77","WW","true","false","false","","Run 77 — Kimi K2.6 (EU Web ConfigMap + Smoke Test chmod)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run77.md"
"wanderwell","2026-05-06","Kimi","K2.6-Run78","78","UNKNOWN","true","false","false","","# Kimi K2.6 — Run 78 (P3 Infra Final: Doppler Guide + TASKS.md Konsolidierung)","","","wanderwell/memory/runs/2026-05-06_Kimi_K2.6-Run78.md"
"wanderwell","2026-05-06","Kimi","Run56","56","WW","true","false","false","","Run Log — 2026-05-06 | Run 56 | Kimi","","","wanderwell/memory/runs/2026-05-06_Kimi_Run56.md"
"wanderwell","2026-05-06","Kimi","Run57","57","WW","true","false","false","","Run-Log: 2026-05-06 — Session 57 (Kimi / Claude-Sonnet-4.6 Harness)","","","wanderwell/memory/runs/2026-05-06_Kimi_Run57.md"
"wanderwell","2026-05-06","Kimi","Run57","57","UNKNOWN","true","false","false","","# Handoff: Kimi → Opus (Run 57 → Run 58)","","","wanderwell/memory/runs/2026-05-06_Kimi_Run57_HANDOFF.md"
"wanderwell","2026-05-06","Opus","Sonnet-Run52","52","WW","false","true","false","METHOD","Run 2026-05-06 · Claude Cowork · Sonnet 4.6 · Run 52","","","wanderwell/memory/runs/2026-05-06_Opus_Sonnet-Run52.md"
"wanderwell","2026-05-06","Opus","Sonnet-Run61","61","WW","true","false","false","","Run 2026-05-06 — Claude Cowork Sonnet/Opus — Run 61","","","wanderwell/memory/runs/2026-05-06_Opus_Sonnet-Run61.md"
"wanderwell","2026-05-07","Claude","Sonnet-Run79","79","WW","true","false","false","","Run 79 — Claude Sonnet 4.6 (Cowork Orchestrator) — 2026-05-07","","","wanderwell/memory/runs/2026-05-07_Claude_Sonnet-Run79.md"
"wanderwell","2026-05-07","Claude","Sonnet-Run80","80","WW","false","true","false","METHOD","Run 80 — 2026-05-07","- [LEER — manuell befüllen]","","wanderwell/memory/runs/2026-05-07_Claude_Sonnet-Run80.md"
"wanderwell","2026-05-07","Codex","GPT-5-HANDOFF","","UNKNOWN","true","false","false","","# 2026-05-07 Codex GPT-5 Handoff to Opus","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-HANDOFF_TO_OPUS.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run62","62","WW","true","false","false","","Run 2026-05-07 - Codex - GPT-5 - Run 62","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run62.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run63","63","WW","true","false","false","","Run 2026-05-07 · Codex · GPT-5 · Run 63","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run63.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run64","64","WW","true","false","false","","Run 2026-05-07 - Codex - GPT-5 - Run 64","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run64.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run65","65","UNKNOWN","true","false","false","","# 2026-05-07 Codex GPT-5 Run65","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run65.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run66","66","UNKNOWN","true","false","false","","# 2026-05-07 Codex GPT-5 Run66","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run66.md"
"wanderwell","2026-05-07","Codex","GPT-5-Run67","67","UNKNOWN","true","false","false","","# 2026-05-07 Codex GPT-5 Run67","","","wanderwell/memory/runs/2026-05-07_Codex_GPT-5-Run67.md"
"wanderwell","2026-05-07","Kimi","K2.6-Run79","79","UNKNOWN","true","false","false","","# Kimi K2.6 — Run 79 (Doppler Setup Automation)","","","wanderwell/memory/runs/2026-05-07_Kimi_K2.6-Run79.md"
"wanderwell","2026-05-07","Kimi","K2.6-Run79i","79","UNKNOWN","true","false","false","","# Handoff Log: Kimi K2.6 Run 79h/i → Opus 4.7","","","wanderwell/memory/runs/2026-05-07_Kimi_K2.6-Run79i_HANDOFF_TO_OPUS.md"
"wanderwell","2026-05-08","Claude","Cowork-Run78","78","WW","true","false","false","","Run 78 — Claude Cowork (Opus 4.7) — Open-Problems Sweep","","","wanderwell/memory/runs/2026-05-08_Claude_Cowork-Run78.md"
"wanderwell","2026-05-08","Claude","Sonnet-Run83","83","WW","false","true","false","METHOD","Run 83 — 2026-05-08","- [LEER — manuell befüllen] - Erinnerung Compliance-Sweep KW 19: EXIST Hochschulanbindung (Uni Hamburg), Doppler-Konto ({{USER}}, T-INC-004), Keycloak SPI Maven Build, AV-Verträge (Item 8), DSB-Benen…","","wanderwell/memory/runs/2026-05-08_Claude_Sonnet-Run83.md"
"wanderwell","2026-05-08","Codex","GPT-5-Run67","67","UNKNOWN","true","false","false","","# 2026-05-08 Codex GPT-5 Run67","","","wanderwell/memory/runs/2026-05-08_Codex_GPT-5-Run67.md"
"wanderwell","2026-05-08","Copilot","gpt-5.3-codex","3","WW","true","false","false","","Run Log — Copilot (gpt-5.3-codex) — Run 3","","","wanderwell/memory/runs/2026-05-08_Copilot_gpt-5.3-codex_Run3.md"
"wanderwell","2026-05-08","Copilot","sonnet-4.6","1","WW","true","false","false","","Run Log — Copilot (sonnet-4.6) — Run 1","","","wanderwell/memory/runs/2026-05-08_Copilot_sonnet-4.6_Run1.md"
"wanderwell","2026-05-08","Copilot","sonnet-4.6","2","WW","true","false","false","","Run Log — Copilot (sonnet-4.6) — Run 2","","","wanderwell/memory/runs/2026-05-08_Copilot_sonnet-4.6_Run2.md"
"wanderwell","2026-05-08","Copilot","sonnet-4.6","4","WW","true","false","false","","Run Log — Copilot (sonnet-4.6) — Run 4","","","wanderwell/memory/runs/2026-05-08_Copilot_sonnet-4.6_Run4.md"
"wanderwell","2026-05-08","Copilot","sonnet-4.6","5","WW","true","false","false","","Run Log — Copilot (sonnet-4.6) — Run 5","","","wanderwell/memory/runs/2026-05-08_Copilot_sonnet-4.6_Run5.md"
"wanderwell","2026-05-08","Copilot","sonnet-4.6","6","WW","true","false","false","","Run Log — Copilot (sonnet-4.6) — Run 6","","","wanderwell/memory/runs/2026-05-08_Copilot_sonnet-4.6_Run6.md"
"wanderwell","2026-05-08","Kimi","K2.6-Run80","80","WW","true","false","false","","Run-Log — Kimi K2.6 · Run 80 · 2026-05-08","","","wanderwell/memory/runs/2026-05-08_Kimi_K2.6-Run80.md"
"wanderwell","2026-05-08","Kimi","K2.6-Run81","81","WW","true","false","false","","Run-Log — Kimi K2.6 · Run 81 · 2026-05-08","","","wanderwell/memory/runs/2026-05-08_Kimi_K2.6-Run81.md"
"wanderwell","2026-05-08","Kimi","K2.6-Run82","82","WW","true","false","false","","Run-Log — Kimi K2.6 · Run 82 · 2026-05-08","","","wanderwell/memory/runs/2026-05-08_Kimi_K2.6-Run82.md"
"wanderwell","2026-05-08","Kimi","K2.6-Run83","83","WW","true","false","false","","Run 2026-05-08 · Kimi · K2.6 · Run 83","","","wanderwell/memory/runs/2026-05-08_Kimi_K2.6-Run83.md"
"wanderwell","2026-05-08","Opus","4.7-Run68","68","WW","true","false","false","","Run 68 — Opus 4.7 mans Codex/Kimi/Opus desks","","","wanderwell/memory/runs/2026-05-08_Opus_4.7-Run68.md"
"wanderwell","2026-05-09","Codex","GPT-5-Run69","69","UNKNOWN","true","false","false","","# 2026-05-09 Codex GPT-5 Run69","","","wanderwell/memory/runs/2026-05-09_Codex_GPT-5-Run69.md"
"wanderwell","2026-05-09","Codex","GPT-5-Run70","70","WW","true","false","false","","Run 2026-05-09 - Codex - GPT-5 - Run 70","","","wanderwell/memory/runs/2026-05-09_Codex_GPT-5-Run70.md"
"wanderwell","2026-05-09","Codex","GPT-5-Run71","71","WW","true","false","false","","Run 2026-05-09 - Codex - GPT-5 - Run 71","","","wanderwell/memory/runs/2026-05-09_Codex_GPT-5-Run71.md"
"wanderwell","2026-05-09","Codex","GPT-5-Run72","72","WW","true","false","false","","Run 2026-05-09 - Codex - GPT-5 - Run 72","","","wanderwell/memory/runs/2026-05-09_Codex_GPT-5-Run72.md"
"wanderwell","2026-05-10","Codex","GPT-5-Run73","73","WW","true","false","false","","Run 2026-05-10 - Codex - GPT-5 - Run 73","","","wanderwell/memory/runs/2026-05-10_Codex_GPT-5-Run73.md"
"wanderwell","2026-05-10","Codex","GPT-5-Run74","74","WW","true","false","false","","Run 2026-05-10 - Codex - GPT-5 - Run 74","","","wanderwell/memory/runs/2026-05-10_Codex_GPT-5-Run74.md"
"wanderwell","2026-05-10","Codex","GPT-5-Run75","75","WW","true","false","false","","Run 2026-05-10 - Codex - GPT-5 - Run 75","","","wanderwell/memory/runs/2026-05-10_Codex_GPT-5-Run75.md"
"wanderwell","2026-05-10","Codex","GPT-5-Run76","76","WW","true","false","false","","Run 2026-05-10 - Codex - GPT-5 - Run 76","","","wanderwell/memory/runs/2026-05-10_Codex_GPT-5-Run76.md"
"wanderwell","2026-05-10","Codex","GPT-5-Run77","77","WW","true","false","false","","Run 2026-05-10 · Codex · GPT-5 · Run 77","","","wanderwell/memory/runs/2026-05-10_Codex_GPT-5-Run77.md"
"wanderwell","2026-05-10","Opus","Cowork-QArt001","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Q-ART-001","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-QArt001.md"
"wanderwell","2026-05-10","Opus","Cowork-SecAudit","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Security Audit + Backend Fixes","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-SecAudit.md"
"wanderwell","2026-05-10","Opus","Cowork-Sprint2","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Sprint 2: Q-ART-002, Q-ART-003, TASKS-RESTRUCT","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-Sprint2.md"
"wanderwell","2026-05-10","Opus","Cowork-Sprint3","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Sprint 3: Daily-Briefing + 3 weitere Tafeln + Stub","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-Sprint3.md"
"wanderwell","2026-05-10","Opus","Cowork-Sprint4","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Sprint 4: Magic Mode","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-Sprint4.md"
"wanderwell","2026-05-10","Opus","Cowork-Sprint5-Autonomous","","WW","true","false","false","","Run-Log — 2026-05-10 — Opus 4.7 (Cowork) — Sprint 5: Autonomer Lauf","","","wanderwell/memory/runs/2026-05-10_Opus_Cowork-Sprint5-Autonomous.md"
"wanderwell","2026-05-14","Claude","Sonnet-Run84","84","WW","true","false","false","GOTCHA","Run 84 — 2026-05-14","- [LEER — manuell befüllen] Erinnerung an dauerhaft offene Blocker (siehe `CLAUDE.md` ""Externe Aktionen offen""): - 🔴 EXIST Uni Hamburg Anruf (BLOCKER EUR 113.500) - ✉️ Malta Camilleri Preziosi Follo…","","wanderwell/memory/runs/2026-05-14_Claude_Sonnet-Run84.md"
"wanderwell","2026-05-17","Claude","Opus-E2EAudit","","WW","true","false","false","","Run-Log — 2026-05-17 — Claude Opus — E2E Audit + Ralph-Pattern PRD","","","wanderwell/memory/runs/2026-05-17_Claude_Opus-E2EAudit.md"
"wanderwell","2026-05-17","Claude","Opus-RalphAuditResponse","","WW","true","false","false","","Run-Log — 2026-05-17 — Claude Opus — Ralph Audit Response","","","wanderwell/memory/runs/2026-05-17_Claude_Opus-RalphAuditResponse.md"
"wanderwell","2026-05-17","Claude","Opus-RedFix","","WW","true","false","false","","Run-Log — 2026-05-17 — Claude Opus — Fix-All-Red + 3 Agent Prompts","","","wanderwell/memory/runs/2026-05-17_Claude_Opus-RedFix.md"
